Stát,Roky,Odvětví ekonomické činnosti,Velkost zpravodajské jednotky,Ukazatel,value
Česko,2023,"I - Ubytování, stravování a pohostinství",100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,3.2100897524
Česko,2023,"I - Ubytování, stravování a pohostinství",100 až 249 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,3.0188160719
Česko,2023,"I - Ubytování, stravování a pohostinství",100 až 249 zaměstnanců,Nepřímé náklady - daně a dotace,0.0
Česko,2023,"I - Ubytování, stravování a pohostinství",250 až 499 zaměstnanců,Náklady práce celkem,351.405229975
Česko,2023,"I - Ubytování, stravování a pohostinství",250 až 499 zaměstnanců,Přímé náklady celkem,254.5479521407
Česko,2023,"I - Ubytování, stravování a pohostinství",250 až 499 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,231.3905092156
Česko,2023,"I - Ubytování, stravování a pohostinství",250 až 499 zaměstnanců,Přímé náklady - náhrady mzdy,23.1574429252
Česko,2023,"I - Ubytování, stravování a pohostinství",250 až 499 zaměstnanců,Nepřímé náklady - sociální požitky,2.352363882
Česko,2023,"I - Ubytování, stravování a pohostinství",250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,87.7912012134
Česko,2023,"I - Ubytování, stravování a pohostinství",250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,3.6121289215
Česko,2023,"I - Ubytování, stravování a pohostinství",250 až 499 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,3.1015838175
Česko,2023,"I - Ubytování, stravování a pohostinství",250 až 499 zaměstnanců,Nepřímé náklady - daně a dotace,0.0
Česko,2023,"I - Ubytování, stravování a pohostinství",500 až 999 zaměstnanců,Náklady práce celkem,320.6189321984
Česko,2023,"I - Ubytování, stravování a pohostinství",500 až 999 zaměstnanců,Přímé náklady celkem,232.0192374218
Česko,2023,"I - Ubytování, stravování a pohostinství",500 až 999 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,209.9059799884
Česko,2023,"I - Ubytování, stravování a pohostinství",500 až 999 zaměstnanců,Přímé náklady - náhrady mzdy,22.1132574335
Česko,2023,"I - Ubytování, stravování a pohostinství",500 až 999 zaměstnanců,Nepřímé náklady - sociální požitky,0.0760485407
Česko,2023,"I - Ubytování, stravování a pohostinství",500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,80.9725407589
Česko,2023,"I - Ubytování, stravování a pohostinství",500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,2.9464521069
Česko,2023,"I - Ubytování, stravování a pohostinství",500 až 999 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,4.6046533702
Česko,2023,"I - Ubytování, stravování a pohostinství",500 až 999 zaměstnanců,Nepřímé náklady - daně a dotace,0.0
Česko,2023,"I - Ubytování, stravování a pohostinství",1 000 a více zaměstnanců,Náklady práce celkem,312.3612303041
Česko,2023,"I - Ubytování, stravování a pohostinství",1 000 a více zaměstnanců,Přímé náklady celkem,230.0646261388
Česko,2023,"I - Ubytování, stravování a pohostinství",1 000 a více zaměstnanců,Přímé náklady - mzdy za vykonanou práci,208.2704867729
Česko,2023,"I - Ubytování, stravování a pohostinství",1 000 a více zaměstnanců,Přímé náklady - náhrady mzdy,21.7941393659
Česko,2023,"I - Ubytování, stravování a pohostinství",1 000 a více zaměstnanců,Nepřímé náklady - sociální požitky,1.2159967469
Česko,2023,"I - Ubytování, stravování a pohostinství",1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,77.1131662193
Česko,2023,"I - Ubytování, stravování a pohostinství",1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,3.1511635449
Česko,2023,"I - Ubytování, stravování a pohostinství",1 000 a více zaměstnanců,Nepřímé náklady - personální náklady/výdaje,0.8162776541
Česko,2023,"I - Ubytování, stravování a pohostinství",1 000 a více zaměstnanců,Nepřímé náklady - daně a dotace,0.0
Česko,2023,J - Informační a komunikační činnosti,Celkem zaměstnanců,Náklady práce celkem,711.1665002261
Česko,2023,J - Informační a komunikační činnosti,Celkem zaměstnanců,Přímé náklady celkem,517.8544572536
Česko,2023,J - Informační a komunikační činnosti,Celkem zaměstnanců,Přímé náklady - mzdy za vykonanou práci,463.1350251268
Česko,2023,J - Informační a komunikační činnosti,Celkem zaměstnanců,Přímé náklady - náhrady mzdy,54.7194321268
Česko,2023,J - Informační a komunikační činnosti,Celkem zaměstnanců,Nepřímé náklady - sociální požitky,6.9075328408
Česko,2023,J - Informační a komunikační činnosti,Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,172.798661748
Česko,2023,J - Informační a komunikační činnosti,Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,9.6085290951
Česko,2023,J - Informační a komunikační činnosti,Celkem zaměstnanců,Nepřímé náklady - personální náklady/výdaje,3.9771820957
Česko,2023,J - Informační a komunikační činnosti,Celkem zaměstnanců,Nepřímé náklady - daně a dotace,0.0201371928
Česko,2023,J - Informační a komunikační činnosti,1 až 9 zaměstnanců,Náklady práce celkem,412.0338985009
Česko,2023,J - Informační a komunikační činnosti,1 až 9 zaměstnanců,Přímé náklady celkem,302.7351194676
Česko,2023,J - Informační a komunikační činnosti,1 až 9 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,275.0514856777
Česko,2023,J - Informační a komunikační činnosti,1 až 9 zaměstnanců,Přímé náklady - náhrady mzdy,27.6836337898
Česko,2023,J - Informační a komunikační činnosti,1 až 9 zaměstnanců,Nepřímé náklady - sociální požitky,1.6805977242
Česko,2023,J - Informační a komunikační činnosti,1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,100.611872486
Česko,2023,J - Informační a komunikační činnosti,1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,4.5445114129
Česko,2023,J - Informační a komunikační činnosti,1 až 9 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,2.3813926945
Česko,2023,J - Informační a komunikační činnosti,1 až 9 zaměstnanců,Nepřímé náklady - daně a dotace,0.0804047158
Česko,2023,J - Informační a komunikační činnosti,10 až 19 zaměstnanců,Náklady práce celkem,508.9936145229
Česko,2023,J - Informační a komunikační činnosti,10 až 19 zaměstnanců,Přímé náklady celkem,371.2478114373
Česko,2023,J - Informační a komunikační činnosti,10 až 19 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,333.3825402784
Česko,2023,J - Informační a komunikační činnosti,10 až 19 zaměstnanců,Přímé náklady - náhrady mzdy,37.8652711588
Česko,2023,J - Informační a komunikační činnosti,10 až 19 zaměstnanců,Nepřímé náklady - sociální požitky,3.2576548645
Česko,2023,J - Informační a komunikační činnosti,10 až 19 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,125.7264111084
Česko,2023,J - Informační a komunikační činnosti,10 až 19 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,5.6654180257
Česko,2023,J - Informační a komunikační činnosti,10 až 19 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,3.0863635444
Česko,2023,J - Informační a komunikační činnosti,10 až 19 zaměstnanců,Nepřímé náklady - daně a dotace,0.0099555427
Česko,2023,J - Informační a komunikační činnosti,20 až 49 zaměstnanců,Náklady práce celkem,613.767523595
Česko,2023,J - Informační a komunikační činnosti,20 až 49 zaměstnanců,Přímé náklady celkem,447.7431275052
Česko,2023,J - Informační a komunikační činnosti,20 až 49 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,401.8940258296
Česko,2023,J - Informační a komunikační činnosti,20 až 49 zaměstnanců,Přímé náklady - náhrady mzdy,45.8491016756
Česko,2023,J - Informační a komunikační činnosti,20 až 49 zaměstnanců,Nepřímé náklady - sociální požitky,3.9253092188
Česko,2023,J - Informační a komunikační činnosti,20 až 49 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,151.3314508636
Česko,2023,J - Informační a komunikační činnosti,20 až 49 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,7.6109711869
Česko,2023,J - Informační a komunikační činnosti,20 až 49 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,3.0952891892
Česko,2023,J - Informační a komunikační činnosti,20 až 49 zaměstnanců,Nepřímé náklady - daně a dotace,0.0613756313
Česko,2023,J - Informační a komunikační činnosti,50 až 99 zaměstnanců,Náklady práce celkem,692.4726026234
Česko,2023,J - Informační a komunikační činnosti,50 až 99 zaměstnanců,Přímé náklady celkem,504.1045488657
Česko,2023,J - Informační a komunikační činnosti,50 až 99 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,452.2682392047
Česko,2023,J - Informační a komunikační činnosti,50 až 99 zaměstnanců,Přímé náklady - náhrady mzdy,51.836309661
Česko,2023,J - Informační a komunikační činnosti,50 až 99 zaměstnanců,Nepřímé náklady - sociální požitky,5.3840090523
Česko,2023,J - Informační a komunikační činnosti,50 až 99 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,170.2057274927
Česko,2023,J - Informační a komunikační činnosti,50 až 99 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,9.347432432
Česko,2023,J - Informační a komunikační činnosti,50 až 99 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,3.4308847808
Česko,2023,J - Informační a komunikační činnosti,50 až 99 zaměstnanců,Nepřímé náklady - daně a dotace,0.0
Česko,2023,J - Informační a komunikační činnosti,100 až 249 zaměstnanců,Náklady práce celkem,785.0974549624
Česko,2023,J - Informační a komunikační činnosti,100 až 249 zaměstnanců,Přímé náklady celkem,571.7299724922
Česko,2023,J - Informační a komunikační činnosti,100 až 249 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,511.2935165698
Česko,2023,J - Informační a komunikační činnosti,100 až 249 zaměstnanců,Přímé náklady - náhrady mzdy,60.4364559225
Česko,2023,J - Informační a komunikační činnosti,100 až 249 zaměstnanců,Nepřímé náklady - sociální požitky,5.633478627
Česko,2023,J - Informační a komunikační činnosti,100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,194.4771401609
Česko,2023,J - Informační a komunikační činnosti,100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,9.3107889795
Česko,2023,J - Informační a komunikační činnosti,100 až 249 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,3.9460747029
Česko,2023,J - Informační a komunikační činnosti,100 až 249 zaměstnanců,Nepřímé náklady - daně a dotace,0.0
Česko,2023,J - Informační a komunikační činnosti,250 až 499 zaměstnanců,Náklady práce celkem,799.6957112275
Česko,2023,J - Informační a komunikační činnosti,250 až 499 zaměstnanců,Přímé náklady celkem,581.179910017
Česko,2023,J - Informační a komunikační činnosti,250 až 499 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,517.1880588374
Česko,2023,J - Informační a komunikační činnosti,250 až 499 zaměstnanců,Přímé náklady - náhrady mzdy,63.9918511796
Česko,2023,J - Informační a komunikační činnosti,250 až 499 zaměstnanců,Nepřímé náklady - sociální požitky,9.5235834745
Česko,2023,J - Informační a komunikační činnosti,250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,193.603925428
Česko,2023,J - Informační a komunikační činnosti,250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,10.8087398589
Česko,2023,J - Informační a komunikační činnosti,250 až 499 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,4.5466565556
Česko,2023,J - Informační a komunikační činnosti,250 až 499 zaměstnanců,Nepřímé náklady - daně a dotace,0.0328958936
Česko,2023,J - Informační a komunikační činnosti,500 až 999 zaměstnanců,Náklady práce celkem,956.1850043245
Česko,2023,J - Informační a komunikační činnosti,500 až 999 zaměstnanců,Přímé náklady celkem,699.2838637695
Česko,2023,J - Informační a komunikační činnosti,500 až 999 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,627.5235969598
Česko,2023,J - Informační a komunikační činnosti,500 až 999 zaměstnanců,Přímé náklady - náhrady mzdy,71.7602668097
Česko,2023,J - Informační a komunikační činnosti,500 až 999 zaměstnanců,Nepřímé náklady - sociální požitky,9.0510996607
Česko,2023,J - Informační a komunikační činnosti,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,228.2969585166
Česko,2023,J - Informační a komunikační činnosti,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,16.286981708
Česko,2023,J - Informační a komunikační činnosti,500 až 999 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,3.2661006696
Česko,2023,J - Informační a komunikační činnosti,500 až 999 zaměstnanců,Nepřímé náklady - daně a dotace,0.0
Česko,2023,J - Informační a komunikační činnosti,1 000 a více zaměstnanců,Náklady práce celkem,745.7723543951
Česko,2023,J - Informační a komunikační činnosti,1 000 a více zaměstnanců,Přímé náklady celkem,540.9081586288
Česko,2023,J - Informační a komunikační činnosti,1 000 a více zaměstnanců,Přímé náklady - mzdy za vykonanou práci,481.0920415315
Česko,2023,J - Informační a komunikační činnosti,1 000 a více zaměstnanců,Přímé náklady - náhrady mzdy,59.8161170973
Česko,2023,J - Informační a komunikační činnosti,1 000 a více zaměstnanců,Nepřímé náklady - sociální požitky,9.9889189007
Česko,2023,J - Informační a komunikační činnosti,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,179.2453296231
Česko,2023,J - Informační a komunikační činnosti,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,10.2412903055
Česko,2023,J - Informační a komunikační činnosti,1 000 a více zaměstnanců,Nepřímé náklady - personální náklady/výdaje,5.3886569369
Česko,2023,J - Informační a komunikační činnosti,1 000 a více zaměstnanců,Nepřímé náklady - daně a dotace,0.0
Česko,2023,K - Peněžnictví a pojišťovnictví,Celkem zaměstnanců,Náklady práce celkem,712.4837031811
Česko,2023,K - Peněžnictví a pojišťovnictví,Celkem zaměstnanců,Přímé náklady celkem,501.6897133654
Česko,2023,K - Peněžnictví a pojišťovnictví,Celkem zaměstnanců,Přímé náklady - mzdy za vykonanou práci,444.2203556393
Česko,2023,K - Peněžnictví a pojišťovnictví,Celkem zaměstnanců,Přímé náklady - náhrady mzdy,57.4693577262
Česko,2023,K - Peněžnictví a pojišťovnictví,Celkem zaměstnanců,Nepřímé náklady - sociální požitky,15.7480282835
Česko,2023,K - Peněžnictví a pojišťovnictví,Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,166.5013992805
Česko,2023,K - Peněžnictví a pojišťovnictví,Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,20.1060787982
Česko,2023,K - Peněžnictví a pojišťovnictví,Celkem zaměstnanců,Nepřímé náklady - personální náklady/výdaje,8.1093810406
Česko,2023,K - Peněžnictví a pojišťovnictví,Celkem zaměstnanců,Nepřímé náklady - daně a dotace,0.3291024129
Česko,2023,K - Peněžnictví a pojišťovnictví,1 až 9 zaměstnanců,Náklady práce celkem,363.408282989
Česko,2023,K - Peněžnictví a pojišťovnictví,1 až 9 zaměstnanců,Přímé náklady celkem,265.2629170539
Česko,2023,K - Peněžnictví a pojišťovnictví,1 až 9 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,242.8234235612
Česko,2023,K - Peněžnictví a pojišťovnictví,1 až 9 zaměstnanců,Přímé náklady - náhrady mzdy,22.4394934927
Česko,2023,K - Peněžnictví a pojišťovnictví,1 až 9 zaměstnanců,Nepřímé náklady - sociální požitky,1.3328179986
Česko,2023,K - Peněžnictví a pojišťovnictví,1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,86.9220508158
Česko,2023,K - Peněžnictví a pojišťovnictví,1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,1.9671810565
Česko,2023,K - Peněžnictví a pojišťovnictví,1 až 9 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,1.3493202042
Česko,2023,K - Peněžnictví a pojišťovnictví,1 až 9 zaměstnanců,Nepřímé náklady - daně a dotace,6.57399586
Česko,2023,K - Peněžnictví a pojišťovnictví,10 až 19 zaměstnanců,Náklady práce celkem,597.3241336295
Česko,2023,K - Peněžnictví a pojišťovnictví,10 až 19 zaměstnanců,Přímé náklady celkem,441.2823033983
Česko,2023,K - Peněžnictví a pojišťovnictví,10 až 19 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,398.4342249058
Česko,2023,K - Peněžnictví a pojišťovnictví,10 až 19 zaměstnanců,Přímé náklady - náhrady mzdy,42.8480784926
Česko,2023,K - Peněžnictví a pojišťovnictví,10 až 19 zaměstnanců,Nepřímé náklady - sociální požitky,4.7900065024
Česko,2023,K - Peněžnictví a pojišťovnictví,10 až 19 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,141.7806741024
Česko,2023,K - Peněžnictví a pojišťovnictví,10 až 19 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,7.4694970283
Česko,2023,K - Peněžnictví a pojišťovnictví,10 až 19 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,2.0013208793
Česko,2023,K - Peněžnictví a pojišťovnictví,10 až 19 zaměstnanců,Nepřímé náklady - daně a dotace,0.0003317189
Česko,2023,K - Peněžnictví a pojišťovnictví,20 až 49 zaměstnanců,Náklady práce celkem,752.7185862315
Česko,2023,K - Peněžnictví a pojišťovnictví,20 až 49 zaměstnanců,Přímé náklady celkem,554.0089621141
Česko,2023,K - Peněžnictví a pojišťovnictví,20 až 49 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,501.4513256886
Česko,2023,K - Peněžnictví a pojišťovnictví,20 až 49 zaměstnanců,Přímé náklady - náhrady mzdy,52.5576364256
Česko,2023,K - Peněžnictví a pojišťovnictví,20 až 49 zaměstnanců,Nepřímé náklady - sociální požitky,9.5069558209
Česko,2023,K - Peněžnictví a pojišťovnictví,20 až 49 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,177.2668815154
Česko,2023,K - Peněžnictví a pojišťovnictví,20 až 49 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,7.9673075285
Česko,2023,K - Peněžnictví a pojišťovnictví,20 až 49 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,3.9684792524
Česko,2023,K - Peněžnictví a pojišťovnictví,20 až 49 zaměstnanců,Nepřímé náklady - daně a dotace,0.0
Česko,2023,K - Peněžnictví a pojišťovnictví,50 až 99 zaměstnanců,Náklady práce celkem,772.8479133879
Česko,2023,K - Peněžnictví a pojišťovnictví,50 až 99 zaměstnanců,Přímé náklady celkem,557.5340401392
Česko,2023,K - Peněžnictví a pojišťovnictví,50 až 99 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,495.54950159
Česko,2023,K - Peněžnictví a pojišťovnictví,50 až 99 zaměstnanců,Přímé náklady - náhrady mzdy,61.9845385492
Česko,2023,K - Peněžnictví a pojišťovnictví,50 až 99 zaměstnanců,Nepřímé náklady - sociální požitky,9.5988845474
Česko,2023,K - Peněžnictví a pojišťovnictví,50 až 99 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,187.3894488767
Česko,2023,K - Peněžnictví a pojišťovnictví,50 až 99 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,12.4366528054
Česko,2023,K - Peněžnictví a pojišťovnictví,50 až 99 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,5.8966788082
Česko,2023,K - Peněžnictví a pojišťovnictví,50 až 99 zaměstnanců,Nepřímé náklady - daně a dotace,-0.0077917889
Česko,2023,K - Peněžnictví a pojišťovnictví,100 až 249 zaměstnanců,Náklady práce celkem,710.2326719188
Česko,2023,K - Peněžnictví a pojišťovnictví,100 až 249 zaměstnanců,Přímé náklady celkem,513.9033519124
Česko,2023,K - Peněžnictví a pojišťovnictví,100 až 249 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,460.5995647156
Česko,2023,K - Peněžnictví a pojišťovnictví,100 až 249 zaměstnanců,Přímé náklady - náhrady mzdy,53.3037871968
Česko,2023,K - Peněžnictví a pojišťovnictví,100 až 249 zaměstnanců,Nepřímé náklady - sociální požitky,7.3487547664
Česko,2023,K - Peněžnictví a pojišťovnictví,100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,173.9534672901
Česko,2023,K - Peněžnictví a pojišťovnictví,100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,10.2810650615
Česko,2023,K - Peněžnictví a pojišťovnictví,100 až 249 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,4.7328902111
Česko,2023,K - Peněžnictví a pojišťovnictví,100 až 249 zaměstnanců,Nepřímé náklady - daně a dotace,0.0131426773
Česko,2023,K - Peněžnictví a pojišťovnictví,250 až 499 zaměstnanců,Náklady práce celkem,747.099512303
Česko,2023,K - Peněžnictví a pojišťovnictví,250 až 499 zaměstnanců,Přímé náklady celkem,537.2193216378
Česko,2023,K - Peněžnictví a pojišťovnictví,250 až 499 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,481.8482671644
Česko,2023,K - Peněžnictví a pojišťovnictví,250 až 499 zaměstnanců,Přímé náklady - náhrady mzdy,55.3710544734
Česko,2023,K - Peněžnictví a pojišťovnictví,250 až 499 zaměstnanců,Nepřímé náklady - sociální požitky,12.6141678459
Česko,2023,K - Peněžnictví a pojišťovnictví,250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,177.2116218859
Česko,2023,K - Peněžnictví a pojišťovnictví,250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,13.2198790949
Česko,2023,K - Peněžnictví a pojišťovnictví,250 až 499 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,6.8345218384
Česko,2023,K - Peněžnictví a pojišťovnictví,250 až 499 zaměstnanců,Nepřímé náklady - daně a dotace,0.0
Česko,2023,K - Peněžnictví a pojišťovnictví,500 až 999 zaměstnanců,Náklady práce celkem,720.8890950649
Česko,2023,K - Peněžnictví a pojišťovnictví,500 až 999 zaměstnanců,Přímé náklady celkem,512.0410198607
Česko,2023,K - Peněžnictví a pojišťovnictví,500 až 999 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,457.4493849469
Česko,2023,K - Peněžnictví a pojišťovnictví,500 až 999 zaměstnanců,Přímé náklady - náhrady mzdy,54.5916349138
Česko,2023,K - Peněžnictví a pojišťovnictví,500 až 999 zaměstnanců,Nepřímé náklady - sociální požitky,8.446666379
Česko,2023,K - Peněžnictví a pojišťovnictví,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,165.5197749565
Česko,2023,K - Peněžnictví a pojišťovnictví,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,25.276844611
Česko,2023,K - Peněžnictví a pojišťovnictví,500 až 999 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,9.6047892577
Česko,2023,K - Peněžnictví a pojišťovnictví,500 až 999 zaměstnanců,Nepřímé náklady - daně a dotace,0.0
Česko,2023,K - Peněžnictví a pojišťovnictví,1 000 a více zaměstnanců,Náklady práce celkem,735.1761135071
Česko,2023,K - Peněžnictví a pojišťovnictví,1 000 a více zaměstnanců,Přímé náklady celkem,509.2622820175
Česko,2023,K - Peněžnictví a pojišťovnictví,1 000 a více zaměstnanců,Přímé náklady - mzdy za vykonanou práci,446.8618218801
Česko,2023,K - Peněžnictví a pojišťovnictví,1 000 a více zaměstnanců,Přímé náklady - náhrady mzdy,62.4004601374
Česko,2023,K - Peněžnictví a pojišťovnictví,1 000 a více zaměstnanců,Nepřímé náklady - sociální požitky,21.1321617605
Česko,2023,K - Peněžnictví a pojišťovnictví,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,169.7173104102
Česko,2023,K - Peněžnictví a pojišťovnictví,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,25.2048102807
Česko,2023,K - Peněžnictví a pojišťovnictví,1 000 a více zaměstnanců,Nepřímé náklady - personální náklady/výdaje,9.8595490381
Česko,2023,K - Peněžnictví a pojišťovnictví,1 000 a více zaměstnanců,Nepřímé náklady - daně a dotace,0.0
Česko,2023,L - Činnosti v oblasti nemovitostí,Celkem zaměstnanců,Náklady práce celkem,358.5180606848
Česko,2023,L - Činnosti v oblasti nemovitostí,Celkem zaměstnanců,Přímé náklady celkem,261.7267085936
Česko,2023,L - Činnosti v oblasti nemovitostí,Celkem zaměstnanců,Přímé náklady - mzdy za vykonanou práci,237.1273480687
Česko,2023,L - Činnosti v oblasti nemovitostí,Celkem zaměstnanců,Přímé náklady - náhrady mzdy,24.5993605249
Česko,2023,L - Činnosti v oblasti nemovitostí,Celkem zaměstnanců,Nepřímé náklady - sociální požitky,2.6066480006
Česko,2023,L - Činnosti v oblasti nemovitostí,Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,89.0608667538
Česko,2023,L - Činnosti v oblasti nemovitostí,Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,3.8120893043
Česko,2023,L - Činnosti v oblasti nemovitostí,Celkem zaměstnanců,Nepřímé náklady - personální náklady/výdaje,1.643843224
Česko,2023,L - Činnosti v oblasti nemovitostí,Celkem zaměstnanců,Nepřímé náklady - daně a dotace,-0.3320951915
Česko,2023,L - Činnosti v oblasti nemovitostí,1 až 9 zaměstnanců,Náklady práce celkem,304.9084073761
Česko,2023,L - Činnosti v oblasti nemovitostí,1 až 9 zaměstnanců,Přímé náklady celkem,224.7775407773
Česko,2023,L - Činnosti v oblasti nemovitostí,1 až 9 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,207.6257023783
Česko,2023,L - Činnosti v oblasti nemovitostí,1 až 9 zaměstnanců,Přímé náklady - náhrady mzdy,17.151838399
Česko,2023,L - Činnosti v oblasti nemovitostí,1 až 9 zaměstnanců,Nepřímé náklady - sociální požitky,1.0700279715
Česko,2023,L - Činnosti v oblasti nemovitostí,1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,76.5018226647
Česko,2023,L - Činnosti v oblasti nemovitostí,1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,1.6919360203
Česko,2023,L - Činnosti v oblasti nemovitostí,1 až 9 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,1.1621055444
Česko,2023,L - Činnosti v oblasti nemovitostí,1 až 9 zaměstnanců,Nepřímé náklady - daně a dotace,-0.2950256021
Česko,2023,L - Činnosti v oblasti nemovitostí,10 až 19 zaměstnanců,Náklady práce celkem,314.1964830353
Česko,2023,L - Činnosti v oblasti nemovitostí,10 až 19 zaměstnanců,Přímé náklady celkem,227.8097590901
Česko,2023,L - Činnosti v oblasti nemovitostí,10 až 19 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,204.3825411987
Česko,2023,L - Činnosti v oblasti nemovitostí,10 až 19 zaměstnanců,Přímé náklady - náhrady mzdy,23.4272178914
Česko,2023,L - Činnosti v oblasti nemovitostí,10 až 19 zaměstnanců,Nepřímé náklady - sociální požitky,2.6833755997
Česko,2023,L - Činnosti v oblasti nemovitostí,10 až 19 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,77.4050487721
