Území;Ukazatel;PRODCOM;Roky;value
Česko;Produkce průmyslových výrobků;Džemy, želé, marmelády (t);1994;18056.0
Česko;Produkce průmyslových výrobků;Džemy, želé, marmelády (t);1993;16046.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);2022;748521.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);2021;718046.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);2020;723828.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);2019;703561.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);2018;701655.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);2017;739931.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);2016;751687.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);2015;786523.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);2014;747622.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);2013;767606.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);2012;803137.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);2011;819552.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);2010;763029.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);2009;802423.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);2008;775047.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);2007;700786.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);2006;683272.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);2005;635877.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);2004;570682.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);2003;496772.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);2002;509172.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);2001;483187.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);2000;474586.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);1999;499492.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);1998;527024.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);1997;558094.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);1996;482670.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);1995;533132.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);1994;607094.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku do 6% hmotnosti (t);1993;659059.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);2022;63654.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);2021;59771.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);2020;55389.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);2019;50857.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);2018;47092.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);2017;60207.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);2016;62727.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);2015;47367.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);2014;44684.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);2013;45328.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);2012;44724.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);2011;43232.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);2010;47102.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);2009;37090.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);2008;36105.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);2007;36877.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);2006;36590.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);2005;44429.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);2004;35246.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);2003;27113.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);2002;28414.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);2001;29116.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);2000;26032.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);1999;32391.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);1998;30607.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);1997;30376.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);1996;86023.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);1995;85679.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);1994;76464.0
Česko;Produkce průmyslových výrobků;Mléko a smetany s obsahem tuku nad 6% hmotnosti (t);1993;69665.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);2022;40945.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);2021;39818.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);2020;40247.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);2019;37925.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);2018;35987.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);2017;48317.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);2016;50475.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);2015;50888.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);2014;39614.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);2013;40047.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);2012;36400.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);2011;40174.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);2010;37580.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);2009;41719.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);2008;43615.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);2007;52516.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);2006;51983.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);2005;55575.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);2004;61362.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);2003;58108.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);2002;58420.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);2001;58231.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);2000;63882.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);1999;67771.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);1998;65058.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);1997;60280.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);1996;66973.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);1995;70468.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);1994;70475.0
Česko;Produkce průmyslových výrobků;Máslo a mléčné pomazánky (t);1993;83193.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);2022;204870.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);2021;201658.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);2020;183967.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);2019;174255.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);2018;170288.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);2017;162101.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);2016;163481.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);2015;154789.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);2014;183574.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);2013;157992.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);2012;145590.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);2011;142901.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);2010;134466.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);2009;122609.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);2008;124799.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);2007;136205.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);2006;145438.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);2005;147668.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);2004;151573.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);2003;149112.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);2002;150317.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);2001;151233.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);2000;151666.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);1999;141452.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);1998;141810.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);1997;134662.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);1996;124911.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);1995;119161.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);1994;122648.0
Česko;Produkce průmyslových výrobků;Sýry a tvaroh (t);1993;108335.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);2022;193172.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);2021;193370.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);2020;195496.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);2019;191364.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);2018;189243.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);2017;198564.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);2016;195775.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);2015;181834.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);2014;172214.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);2013;179842.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);2012;185790.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);2011;190153.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);2010;222927.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);2009;238364.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);2008;212661.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);2007;213307.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);2006;187842.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);2005;169218.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);2004;149899.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);2003;131677.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);2002;124590.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);2001;129545.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);2000;137230.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);1999;134905.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);1998;130819.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);1997;122449.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);1996;108615.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);1995;106116.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);1994;102784.0
Česko;Produkce průmyslových výrobků;Mléčné výrobky kysané (t);1993;85774.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);2022;737935.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);2021;701267.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);2020;720988.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);2019;721108.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);2018;725141.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);2017;720152.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);2016;743231.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);2015;738907.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);2014;733380.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);2013;732623.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);2012;755156.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);2011;756131.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);2010;744929.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);2009;709797.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);2008;720446.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);2007;764122.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);2006;821802.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);2005;855531.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);2004;829150.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);2003;760576.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);2002;816105.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);2001;783234.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);2000;802600.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);1999;713184.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);1998;836774.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);1997;858470.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);1996;892747.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);1995;909209.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);1994;800034.0
Česko;Produkce průmyslových výrobků;Pšeničná mouka (t);1993;772724.0
Česko;Produkce průmyslových výrobků;Chléb čerstvý (t);2022;241373.0
Česko;Produkce průmyslových výrobků;Chléb čerstvý (t);2021;234599.0
Česko;Produkce průmyslových výrobků;Chléb čerstvý (t);2020;241079.0
Česko;Produkce průmyslových výrobků;Chléb čerstvý (t);2019;253533.0
Česko;Produkce průmyslových výrobků;Chléb čerstvý (t);2018;261555.0
Česko;Produkce průmyslových výrobků;Chléb čerstvý (t);2017;266159.0
Česko;Produkce průmyslových výrobků;Chléb čerstvý (t);2016;263950.0
