Území,Roky,Ukazatel,value
Česko,1952,Hrubá míra reprodukce,1.314
Česko,1952,Čistá míra reprodukce,1.231
Česko,1952,Průměrný věk matek při narození dítěte,27.0261003659
Česko,1952,Průměrný věk matek při narození 1. dítěte,23.5637092708
Česko,1952,Naděje dožití mužů při narození,64.651809781
Česko,1952,Naděje dožití žen při narození,69.3113513744
Česko,1952,Úhrnná rozvodovost (%),12.0040021158
Česko,1952,Průměrná délka trvání manželství při rozvodu,9.2802879185
Česko,1952,Tabulková prvosňatečnost mužů (%),
Česko,1952,Tabulková prvosňatečnost žen (%),
Česko,1952,Průměrný věk mužů při prvním sňatku,
Česko,1952,Průměrný věk žen při prvním sňatku,
Česko,1951,Úhrnná plodnost,2.7631617847
Česko,1951,Hrubá míra reprodukce,1.35
Česko,1951,Čistá míra reprodukce,1.232
Česko,1951,Průměrný věk matek při narození dítěte,27.1100240318
Česko,1951,Průměrný věk matek při narození 1. dítěte,23.5963472907
Česko,1951,Naděje dožití mužů při narození,62.9193797104
Česko,1951,Naděje dožití žen při narození,67.7433854197
Česko,1951,Úhrnná rozvodovost (%),10.9431322479
Česko,1951,Průměrná délka trvání manželství při rozvodu,10.0122575339
Česko,1951,Tabulková prvosňatečnost mužů (%),
Česko,1951,Tabulková prvosňatečnost žen (%),
Česko,1951,Průměrný věk mužů při prvním sňatku,
Česko,1951,Průměrný věk žen při prvním sňatku,
Česko,1950,Úhrnná plodnost,2.8007815193
Česko,1950,Hrubá míra reprodukce,1.365
Česko,1950,Čistá míra reprodukce,1.247
Česko,1950,Průměrný věk matek při narození dítěte,27.3080825994
Česko,1950,Průměrný věk matek při narození 1. dítěte,23.7725855239
Česko,1950,Naděje dožití mužů při narození,62.0097610138
Česko,1950,Naděje dožití žen při narození,66.819586842
Česko,1950,Úhrnná rozvodovost (%),12.0814033451
Česko,1950,Průměrná délka trvání manželství při rozvodu,10.8125021221
Česko,1950,Tabulková prvosňatečnost mužů (%),
Česko,1950,Tabulková prvosňatečnost žen (%),
Česko,1950,Průměrný věk mužů při prvním sňatku,
Česko,1950,Průměrný věk žen při prvním sňatku,
Česko,1949,Úhrnná plodnost,2.7282834154
Česko,1949,Hrubá míra reprodukce,1.328
Česko,1949,Čistá míra reprodukce,1.212
Česko,1949,Průměrný věk matek při narození dítěte,27.4726318653
Česko,1949,Průměrný věk matek při narození 1. dítěte,24.0747863997
Česko,1949,Naděje dožití mužů při narození,61.3320089124
Česko,1949,Naděje dožití žen při narození,66.3385637559
Česko,1949,Úhrnná rozvodovost (%),11.2913861574
Česko,1949,Průměrná délka trvání manželství při rozvodu,9.1336651066
Česko,1949,Tabulková prvosňatečnost mužů (%),
Česko,1949,Tabulková prvosňatečnost žen (%),
Česko,1949,Průměrný věk mužů při prvním sňatku,
Česko,1949,Průměrný věk žen při prvním sňatku,
Česko,1948,Úhrnná plodnost,2.886
Česko,1948,Hrubá míra reprodukce,1.392
Česko,1948,Čistá míra reprodukce,1.27
Česko,1948,Průměrný věk matek při narození dítěte,27.8110306576
Česko,1948,Průměrný věk matek při narození 1. dítěte,24.2138781526
Česko,1948,Naděje dožití mužů při narození,61.5565857255
Česko,1948,Naděje dožití žen při narození,66.1550044131
Česko,1948,Úhrnná rozvodovost (%),
Česko,1948,Průměrná délka trvání manželství při rozvodu,
Česko,1948,Tabulková prvosňatečnost mužů (%),
Česko,1948,Tabulková prvosňatečnost žen (%),
Česko,1948,Průměrný věk mužů při prvním sňatku,
Česko,1948,Průměrný věk žen při prvním sňatku,
Česko,1947,Úhrnná plodnost,3.05
Česko,1947,Hrubá míra reprodukce,1.476
Česko,1947,Čistá míra reprodukce,1.346
Česko,1947,Průměrný věk matek při narození dítěte,28.1009373626
Česko,1947,Průměrný věk matek při narození 1. dítěte,24.5696231408
Česko,1947,Naděje dožití mužů při narození,60.2158916652
Česko,1947,Naděje dožití žen při narození,64.9954148706
Česko,1947,Úhrnná rozvodovost (%),
Česko,1947,Průměrná délka trvání manželství při rozvodu,
Česko,1947,Tabulková prvosňatečnost mužů (%),
Česko,1947,Tabulková prvosňatečnost žen (%),
Česko,1947,Průměrný věk mužů při prvním sňatku,
Česko,1947,Průměrný věk žen při prvním sňatku,
Česko,1946,Úhrnná plodnost,3.254
Česko,1946,Hrubá míra reprodukce,1.574
Česko,1946,Čistá míra reprodukce,1.435
Česko,1946,Průměrný věk matek při narození dítěte,28.4415729723
Česko,1946,Průměrný věk matek při narození 1. dítěte,24.9759001432
Česko,1946,Naděje dožití mužů při narození,57.9273753954
Česko,1946,Naděje dožití žen při narození,63.0946241115
Česko,1946,Úhrnná rozvodovost (%),
Česko,1946,Průměrná délka trvání manželství při rozvodu,
Česko,1946,Tabulková prvosňatečnost mužů (%),
Česko,1946,Tabulková prvosňatečnost žen (%),
Česko,1946,Průměrný věk mužů při prvním sňatku,
Česko,1946,Průměrný věk žen při prvním sňatku,
Česko,1945,Úhrnná plodnost,2.673
Česko,1945,Hrubá míra reprodukce,1.295
Česko,1945,Čistá míra reprodukce,1.18
Česko,1945,Průměrný věk matek při narození dítěte,28.6074844145
Česko,1945,Průměrný věk matek při narození 1. dítěte,25.1259418104
Česko,1945,Naděje dožití mužů při narození,50.4321848694
Česko,1945,Naděje dožití žen při narození,58.6362166501
Česko,1945,Úhrnná rozvodovost (%),
Česko,1945,Průměrná délka trvání manželství při rozvodu,
Česko,1945,Tabulková prvosňatečnost mužů (%),
Česko,1945,Tabulková prvosňatečnost žen (%),
Česko,1945,Průměrný věk mužů při prvním sňatku,
Česko,1945,Průměrný věk žen při prvním sňatku,
Česko,1944,Úhrnná plodnost,2.7960015477
Česko,1944,Hrubá míra reprodukce,1.3490648897
Česko,1944,Čistá míra reprodukce,1.14037081
Česko,1944,Průměrný věk matek při narození dítěte,28.4806929376
Česko,1944,Průměrný věk matek při narození 1. dítěte,25.2292841752
Česko,1944,Naděje dožití mužů při narození,56.6474049947
Česko,1944,Naděje dožití žen při narození,60.8210366779
Česko,1944,Úhrnná rozvodovost (%),
Česko,1944,Průměrná délka trvání manželství při rozvodu,
Česko,1944,Tabulková prvosňatečnost mužů (%),
Česko,1944,Tabulková prvosňatečnost žen (%),
Česko,1944,Průměrný věk mužů při prvním sňatku,
Česko,1944,Průměrný věk žen při prvním sňatku,
Česko,1943,Úhrnná plodnost,2.7849297641
Česko,1943,Hrubá míra reprodukce,1.338665061
Česko,1943,Čistá míra reprodukce,1.1086098801
Česko,1943,Průměrný věk matek při narození dítěte,28.0319933784
Česko,1943,Průměrný věk matek při narození 1. dítěte,25.11389408
Česko,1943,Naděje dožití mužů při narození,56.0990334091
Česko,1943,Naděje dožití žen při narození,59.7714844657
Česko,1943,Úhrnná rozvodovost (%),
Česko,1943,Průměrná délka trvání manželství při rozvodu,
Česko,1943,Tabulková prvosňatečnost mužů (%),
Česko,1943,Tabulková prvosňatečnost žen (%),
Česko,1943,Průměrný věk mužů při prvním sňatku,
Česko,1943,Průměrný věk žen při prvním sňatku,
Česko,1942,Úhrnná plodnost,2.4223601087
Česko,1942,Hrubá míra reprodukce,1.1665984174
Česko,1942,Čistá míra reprodukce,0.9715331112
Česko,1942,Průměrný věk matek při narození dítěte,27.9051669017
Česko,1942,Průměrný věk matek při narození 1. dítěte,25.02672798
Česko,1942,Naděje dožití mužů při narození,55.4400984215
Česko,1942,Naděje dožití žen při narození,59.8266279378
Česko,1942,Úhrnná rozvodovost (%),
Česko,1942,Průměrná délka trvání manželství při rozvodu,
Česko,1942,Tabulková prvosňatečnost mužů (%),
Česko,1942,Tabulková prvosňatečnost žen (%),
Česko,1942,Průměrný věk mužů při prvním sňatku,
Česko,1942,Průměrný věk žen při prvním sňatku,
Česko,1941,Úhrnná plodnost,2.2793749139
Česko,1941,Hrubá míra reprodukce,1.0967710427
Česko,1941,Čistá míra reprodukce,0.9265241153
Česko,1941,Průměrný věk matek při narození dítěte,27.7067702066
Česko,1941,Průměrný věk matek při narození 1. dítěte,24.8650567761
Česko,1941,Naděje dožití mužů při narození,56.39864327
Česko,1941,Naděje dožití žen při narození,60.4842679486
Česko,1941,Úhrnná rozvodovost (%),
Česko,1941,Průměrná délka trvání manželství při rozvodu,
Česko,1941,Tabulková prvosňatečnost mužů (%),
Česko,1941,Tabulková prvosňatečnost žen (%),
Česko,1941,Průměrný věk mužů při prvním sňatku,
Česko,1941,Průměrný věk žen při prvním sňatku,
Česko,1940,Úhrnná plodnost,2.1951122314
Česko,1940,Hrubá míra reprodukce,1.0561144002
Česko,1940,Čistá míra reprodukce,0.8999057316
Česko,1940,Průměrný věk matek při narození dítěte,27.4089329367
Česko,1940,Průměrný věk matek při narození 1. dítěte,24.7362521971
Česko,1940,Naděje dožití mužů při narození,56.3546965086
Česko,1940,Naděje dožití žen při narození,60.7681321952
Česko,1940,Úhrnná rozvodovost (%),
Česko,1940,Průměrná délka trvání manželství při rozvodu,
Česko,1940,Tabulková prvosňatečnost mužů (%),
Česko,1940,Tabulková prvosňatečnost žen (%),
Česko,1940,Průměrný věk mužů při prvním sňatku,
Česko,1940,Průměrný věk žen při prvním sňatku,
Česko,1939,Úhrnná plodnost,1.9162229132
Česko,1939,Hrubá míra reprodukce,0.9288093779
Česko,1939,Čistá míra reprodukce,0.7826214511
Česko,1939,Průměrný věk matek při narození dítěte,27.7635833935
Česko,1939,Průměrný věk matek při narození 1. dítěte,25.0360577654
Česko,1939,Naděje dožití mužů při narození,56.1536080683
Česko,1939,Naděje dožití žen při narození,60.187426147
Česko,1939,Úhrnná rozvodovost (%),
Česko,1939,Průměrná délka trvání manželství při rozvodu,
Česko,1939,Tabulková prvosňatečnost mužů (%),
Česko,1939,Tabulková prvosňatečnost žen (%),
Česko,1939,Průměrný věk mužů při prvním sňatku,
Česko,1939,Průměrný věk žen při prvním sňatku,
Česko,1938,Úhrnná plodnost,1.8473244809
Česko,1938,Hrubá míra reprodukce,0.8957575637
Česko,1938,Čistá míra reprodukce,0.7557872061
Česko,1938,Průměrný věk matek při narození dítěte,27.933517596
Česko,1938,Průměrný věk matek při narození 1. dítěte,25.1205680967
Česko,1938,Naděje dožití mužů při narození,55.866225764
Česko,1938,Naděje dožití žen při narození,60.4475575284
Česko,1938,Úhrnná rozvodovost (%),
Česko,1938,Průměrná délka trvání manželství při rozvodu,
Česko,1938,Tabulková prvosňatečnost mužů (%),
Česko,1938,Tabulková prvosňatečnost žen (%),
Česko,1938,Průměrný věk mužů při prvním sňatku,
Česko,1938,Průměrný věk žen při prvním sňatku,
Česko,1937,Úhrnná plodnost,1.69
Česko,1937,Hrubá míra reprodukce,0.819
Česko,1937,Čistá míra reprodukce,0.666
Česko,1937,Průměrný věk matek při narození dítěte,28.160737936
Česko,1937,Průměrný věk matek při narození 1. dítěte,25.0853282759
Česko,1937,Naděje dožití mužů při narození,56.4490536865
Česko,1937,Naděje dožití žen při narození,60.4067486739
Česko,1937,Úhrnná rozvodovost (%),7.8591091186
Česko,1937,Průměrná délka trvání manželství při rozvodu,10.4493095366
Česko,1937,Tabulková prvosňatečnost mužů (%),
Česko,1937,Tabulková prvosňatečnost žen (%),
Česko,1937,Průměrný věk mužů při prvním sňatku,
Česko,1937,Průměrný věk žen při prvním sňatku,
Česko,1936,Úhrnná plodnost,1.664
Česko,1936,Hrubá míra reprodukce,0.807
Česko,1936,Čistá míra reprodukce,0.656
Česko,1936,Průměrný věk matek při narození dítěte,28.2287987767
Česko,1936,Průměrný věk matek při narození 1. dítěte,25.0795279054
Česko,1936,Naděje dožití mužů při narození,56.1681188795
Česko,1936,Naděje dožití žen při narození,59.8357334543
Česko,1936,Úhrnná rozvodovost (%),8.1690686272
Česko,1936,Průměrná délka trvání manželství při rozvodu,10.4173710456
Česko,1936,Tabulková prvosňatečnost mužů (%),
Česko,1936,Tabulková prvosňatečnost žen (%),
Česko,1936,Průměrný věk mužů při prvním sňatku,
Česko,1936,Průměrný věk žen při prvním sňatku,
Česko,1935,Úhrnná plodnost,1.678
Česko,1935,Hrubá míra reprodukce,0.817
Česko,1935,Čistá míra reprodukce,0.664
Česko,1935,Průměrný věk matek při narození dítěte,28.2520394991
Česko,1935,Průměrný věk matek při narození 1. dítěte,24.9781760412
Česko,1935,Naděje dožití mužů při narození,55.7642824259
Česko,1935,Naděje dožití žen při narození,59.7909463144
Česko,1935,Úhrnná rozvodovost (%),6.8917071994
Česko,1935,Průměrná délka trvání manželství při rozvodu,10.6077147654
Česko,1935,Tabulková prvosňatečnost mužů (%),
Česko,1935,Tabulková prvosňatečnost žen (%),
Česko,1935,Průměrný věk mužů při prvním sňatku,
Česko,1935,Průměrný věk žen při prvním sňatku,
Česko,1934,Úhrnná plodnost,1.774
Česko,1934,Hrubá míra reprodukce,0.862
Česko,1934,Čistá míra reprodukce,0.701
Česko,1934,Průměrný věk matek při narození dítěte,28.3018649349
Česko,1934,Průměrný věk matek při narození 1. dítěte,24.9743127125
Česko,1934,Naděje dožití mužů při narození,55.8248867145
Česko,1934,Naděje dožití žen při narození,59.6334644405
Česko,1934,Úhrnná rozvodovost (%),6.5842776302
Česko,1934,Průměrná délka trvání manželství při rozvodu,10.6679875565
Česko,1934,Tabulková prvosňatečnost mužů (%),
Česko,1934,Tabulková prvosňatečnost žen (%),
Česko,1934,Průměrný věk mužů při prvním sňatku,
Česko,1934,Průměrný věk žen při prvním sňatku,
Česko,1933,Úhrnná plodnost,1.826
Česko,1933,Hrubá míra reprodukce,0.887
Česko,1933,Čistá míra reprodukce,0.721
Česko,1933,Průměrný věk matek při narození dítěte,28.3069303515
Česko,1933,Průměrný věk matek při narození 1. dítěte,24.8847494812
Česko,1933,Naděje dožití mužů při narození,55.4078490617
Česko,1933,Naděje dožití žen při narození,58.7947712746
Česko,1933,Úhrnná rozvodovost (%),5.685955503
Česko,1933,Průměrná délka trvání manželství při rozvodu,10.7036635022
Česko,1933,Tabulková prvosňatečnost mužů (%),
Česko,1933,Tabulková prvosňatečnost žen (%),
Česko,1933,Průměrný věk mužů při prvním sňatku,
Česko,1933,Průměrný věk žen při prvním sňatku,
Česko,1932,Úhrnná plodnost,1.966
Česko,1932,Hrubá míra reprodukce,0.955
Česko,1932,Čistá míra reprodukce,0.777
Česko,1932,Průměrný věk matek při narození dítěte,28.4023130788
Česko,1932,Průměrný věk matek při narození 1. dítěte,24.8416991253
Česko,1932,Naděje dožití mužů při narození,54.788926875
Česko,1932,Naděje dožití žen při narození,58.3691750654
Česko,1932,Úhrnná rozvodovost (%),5.685955503
Česko,1932,Průměrná délka trvání manželství při rozvodu,10.7036635022
Česko,1932,Tabulková prvosňatečnost mužů (%),
Česko,1932,Tabulková prvosňatečnost žen (%),
Česko,1932,Průměrný věk mužů při prvním sňatku,
Česko,1932,Průměrný věk žen při prvním sňatku,
Česko,1931,Úhrnná plodnost,2.026
Česko,1931,Hrubá míra reprodukce,0.98
Česko,1931,Čistá míra reprodukce,0.796
Česko,1931,Průměrný věk matek při narození dítěte,28.5073444615
Česko,1931,Průměrný věk matek při narození 1. dítěte,24.8538177383
Česko,1931,Naděje dožití mužů při narození,54.4540176886
Česko,1931,Naděje dožití žen při narození,58.2795616844
Česko,1931,Úhrnná rozvodovost (%),5.685955503
Česko,1931,Průměrná délka trvání manželství při rozvodu,10.7036635022
Česko,1931,Tabulková prvosňatečnost mužů (%),
Česko,1931,Tabulková prvosňatečnost žen (%),
Česko,1931,Průměrný věk mužů při prvním sňatku,
Česko,1931,Průměrný věk žen při prvním sňatku,
Česko,1930,Úhrnná plodnost,2.149
Česko,1930,Hrubá míra reprodukce,1.049
Česko,1930,Čistá míra reprodukce,0.852
Česko,1930,Průměrný věk matek při narození dítěte,28.6012224927
Česko,1930,Průměrný věk matek při narození 1. dítěte,24.934015272
Česko,1930,Naděje dožití mužů při narození,53.7005955613
Česko,1930,Naděje dožití žen při narození,57.6136085044
Česko,1930,Úhrnná rozvodovost (%),5.4655524448
Česko,1930,Průměrná délka trvání manželství při rozvodu,10.7465342093
Česko,1930,Tabulková prvosňatečnost mužů (%),
Česko,1930,Tabulková prvosňatečnost žen (%),
Česko,1930,Průměrný věk mužů při prvním sňatku,
Česko,1930,Průměrný věk žen při prvním sňatku,
Česko,1929,Úhrnná plodnost,2.124
Česko,1929,Hrubá míra reprodukce,1.028
Česko,1929,Čistá míra reprodukce,0.835
Česko,1929,Průměrný věk matek při narození dítěte,28.7883497917
Česko,1929,Průměrný věk matek při narození 1. dítěte,24.9575481233
Česko,1929,Naděje dožití mužů při narození,52.378088011
Česko,1929,Naděje dožití žen při narození,56.1458536148
Česko,1929,Úhrnná rozvodovost (%),5.4655524448
Česko,1929,Průměrná délka trvání manželství při rozvodu,10.7465342093
Česko,1929,Tabulková prvosňatečnost mužů (%),
Česko,1929,Tabulková prvosňatečnost žen (%),
Česko,1929,Průměrný věk mužů při prvním sňatku,
Česko,1929,Průměrný věk žen při prvním sňatku,
Česko,1928,Úhrnná plodnost,2.209
Česko,1928,Hrubá míra reprodukce,1.076
Česko,1928,Čistá míra reprodukce,0.872
Česko,1928,Průměrný věk matek při narození dítěte,28.9330631002
Česko,1928,Průměrný věk matek při narození 1. dítěte,24.9823261537
Česko,1928,Naděje dožití mužů při narození,52.9728576846
Česko,1928,Naděje dožití žen při narození,56.672186081
Česko,1928,Úhrnná rozvodovost (%),5.4655524448
Česko,1928,Průměrná délka trvání manželství při rozvodu,10.7465342093
Česko,1928,Tabulková prvosňatečnost mužů (%),
Česko,1928,Tabulková prvosňatečnost žen (%),
Česko,1928,Průměrný věk mužů při prvním sňatku,
Česko,1928,Průměrný věk žen při prvním sňatku,
Česko,1927,Úhrnná plodnost,2.237
Česko,1927,Hrubá míra reprodukce,1.09
Česko,1927,Čistá míra reprodukce,0.883
Česko,1927,Průměrný věk matek při narození dítěte,29.0901291623
Česko,1927,Průměrný věk matek při narození 1. dítěte,25.0001462566
Česko,1927,Naděje dožití mužů při narození,51.9078796612
Česko,1927,Naděje dožití žen při narození,55.1079173619
Česko,1927,Úhrnná rozvodovost (%),5.5604260527
Česko,1927,Průměrná délka trvání manželství při rozvodu,11.0141344668
Česko,1927,Tabulková prvosňatečnost mužů (%),
Česko,1927,Tabulková prvosňatečnost žen (%),
Česko,1927,Průměrný věk mužů při prvním sňatku,
Česko,1927,Průměrný věk žen při prvním sňatku,
Česko,1926,Úhrnná plodnost,2.392
Česko,1926,Hrubá míra reprodukce,1.16
Česko,1926,Čistá míra reprodukce,0.939
Česko,1926,Průměrný věk matek při narození dítěte,29.2760579561
Česko,1926,Průměrný věk matek při narození 1. dítěte,25.1343450872
Česko,1926,Naděje dožití mužů při narození,52.6585225811
Česko,1926,Naděje dožití žen při narození,55.8563387863
Česko,1926,Úhrnná rozvodovost (%),5.4930405306
Česko,1926,Průměrná délka trvání manželství při rozvodu,10.9731119782
Česko,1926,Tabulková prvosňatečnost mužů (%),
Česko,1926,Tabulková prvosňatečnost žen (%),
Česko,1926,Průměrný věk mužů při prvním sňatku,
Česko,1926,Průměrný věk žen při prvním sňatku,
Česko,1925,Úhrnná plodnost,2.484
Česko,1925,Hrubá míra reprodukce,1.206
Česko,1925,Čistá míra reprodukce,0.976
Česko,1925,Průměrný věk matek při narození dítěte,29.4199265942
Česko,1925,Průměrný věk matek při narození 1. dítěte,25.2630072753
Česko,1925,Naděje dožití mužů při narození,52.8536850027
Česko,1925,Naděje dožití žen při narození,56.0537490893
Česko,1925,Úhrnná rozvodovost (%),5.8682055918
Česko,1925,Průměrná délka trvání manželství při rozvodu,11.4714283956
Česko,1925,Tabulková prvosňatečnost mužů (%),
Česko,1925,Tabulková prvosňatečnost žen (%),
Česko,1925,Průměrný věk mužů při prvním sňatku,
Česko,1925,Průměrný věk žen při prvním sňatku,
Česko,1924,Úhrnná plodnost,2.59
Česko,1924,Hrubá míra reprodukce,1.259
Česko,1924,Čistá míra reprodukce,1.018
Česko,1924,Průměrný věk matek při narození dítěte,29.5918693857
Česko,1924,Průměrný věk matek při narození 1. dítěte,
Česko,1924,Naděje dožití mužů při narození,52.6106674868
Česko,1924,Naděje dožití žen při narození,55.8399842955
Česko,1924,Úhrnná rozvodovost (%),6.0544519949
Česko,1924,Průměrná délka trvání manželství při rozvodu,11.5631104696
Česko,1924,Tabulková prvosňatečnost mužů (%),
Česko,1924,Tabulková prvosňatečnost žen (%),
Česko,1924,Průměrný věk mužů při prvním sňatku,
Česko,1924,Průměrný věk žen při prvním sňatku,
Česko,1923,Úhrnná plodnost,2.768
Česko,1923,Hrubá míra reprodukce,1.34
Česko,1923,Čistá míra reprodukce,1.083
Česko,1923,Průměrný věk matek při narození dítěte,29.6483300136
Česko,1923,Průměrný věk matek při narození 1. dítěte,
Česko,1923,Naděje dožití mužů při narození,52.8793183006
Česko,1923,Naděje dožití žen při narození,55.8588373484
Česko,1923,Úhrnná rozvodovost (%),6.4616876387
Česko,1923,Průměrná délka trvání manželství při rozvodu,11.4511686576
Česko,1923,Tabulková prvosňatečnost mužů (%),
Česko,1923,Tabulková prvosňatečnost žen (%),
Česko,1923,Průměrný věk mužů při prvním sňatku,
Česko,1923,Průměrný věk žen při prvním sňatku,
Česko,1922,Úhrnná plodnost,2.882
Česko,1922,Hrubá míra reprodukce,1.391
Česko,1922,Čistá míra reprodukce,1.124
Česko,1922,Průměrný věk matek při narození dítěte,29.7591934818
Česko,1922,Průměrný věk matek při narození 1. dítěte,
Česko,1922,Naděje dožití mužů při narození,49.5876774786
Česko,1922,Naděje dožití žen při narození,52.6985217523
Česko,1922,Úhrnná rozvodovost (%),8.0576698972
Česko,1922,Průměrná délka trvání manželství při rozvodu,11.269254949
Česko,1922,Tabulková prvosňatečnost mužů (%),
Česko,1922,Tabulková prvosňatečnost žen (%),
Česko,1922,Průměrný věk mužů při prvním sňatku,
Česko,1922,Průměrný věk žen při prvním sňatku,
Česko,1921,Úhrnná plodnost,3.035
Česko,1921,Hrubá míra reprodukce,1.467
Česko,1921,Čistá míra reprodukce,1.185
Česko,1921,Průměrný věk matek při narození dítěte,29.8318665445
Česko,1921,Průměrný věk matek při narození 1. dítěte,
Česko,1921,Naděje dožití mužů při narození,48.8224915263
Česko,1921,Naděje dožití žen při narození,51.8279599416
Česko,1921,Úhrnná rozvodovost (%),7.3745065179
Česko,1921,Průměrná délka trvání manželství při rozvodu,11.3161666877
Česko,1921,Tabulková prvosňatečnost mužů (%),
Česko,1921,Tabulková prvosňatečnost žen (%),
Česko,1921,Průměrný věk mužů při prvním sňatku,
Česko,1921,Průměrný věk žen při prvním sňatku,
Česko,1920,Úhrnná plodnost,2.964
Česko,1920,Hrubá míra reprodukce,1.432
Česko,1920,Čistá míra reprodukce,1.155
Česko,1920,Průměrný věk matek při narození dítěte,30.1662467283
Česko,1920,Průměrný věk matek při narození 1. dítěte,
Česko,1920,Naděje dožití mužů při narození,47.0306280001
Česko,1920,Naděje dožití žen při narození,49.777447325
Česko,1920,Úhrnná rozvodovost (%),5.4021434412
Česko,1920,Průměrná délka trvání manželství při rozvodu,12.5714222798
Česko,1920,Tabulková prvosňatečnost mužů (%),
Česko,1920,Tabulková prvosňatečnost žen (%),
Česko,1920,Průměrný věk mužů při prvním sňatku,
Česko,1920,Průměrný věk žen při prvním sňatku,
Česko,1919,Úhrnná plodnost,
Česko,1919,Hrubá míra reprodukce,
Česko,1919,Čistá míra reprodukce,
Česko,1919,Průměrný věk matek při narození dítěte,
Česko,1919,Průměrný věk matek při narození 1. dítěte,
Česko,1919,Naděje dožití mužů při narození,
Česko,1919,Naděje dožití žen při narození,
Česko,1919,Úhrnná rozvodovost (%),
Česko,1919,Průměrná délka trvání manželství při rozvodu,
Česko,1919,Tabulková prvosňatečnost mužů (%),
Česko,1919,Tabulková prvosňatečnost žen (%),
Česko,1919,Průměrný věk mužů při prvním sňatku,
Česko,1919,Průměrný věk žen při prvním sňatku,
Česko,1918,Úhrnná plodnost,
Česko,1918,Hrubá míra reprodukce,
Česko,1918,Čistá míra reprodukce,
Česko,1918,Průměrný věk matek při narození dítěte,
Česko,1918,Průměrný věk matek při narození 1. dítěte,
Česko,1918,Naděje dožití mužů při narození,
Česko,1918,Naděje dožití žen při narození,
Česko,1918,Úhrnná rozvodovost (%),
Česko,1918,Průměrná délka trvání manželství při rozvodu,
Česko,1918,Tabulková prvosňatečnost mužů (%),
Česko,1918,Tabulková prvosňatečnost žen (%),
Česko,1918,Průměrný věk mužů při prvním sňatku,
Česko,1918,Průměrný věk žen při prvním sňatku,
Česko,1917,Úhrnná plodnost,
Česko,1917,Hrubá míra reprodukce,
Česko,1917,Čistá míra reprodukce,
Česko,1917,Průměrný věk matek při narození dítěte,
Česko,1917,Průměrný věk matek při narození 1. dítěte,
Česko,1917,Naděje dožití mužů při narození,
Česko,1917,Naděje dožití žen při narození,
Česko,1917,Úhrnná rozvodovost (%),
Česko,1917,Průměrná délka trvání manželství při rozvodu,
Česko,1917,Tabulková prvosňatečnost mužů (%),
Česko,1917,Tabulková prvosňatečnost žen (%),
Česko,1917,Průměrný věk mužů při prvním sňatku,
Česko,1917,Průměrný věk žen při prvním sňatku,
Česko,1916,Úhrnná plodnost,
Česko,1916,Hrubá míra reprodukce,
Česko,1916,Čistá míra reprodukce,
Česko,1916,Průměrný věk matek při narození dítěte,
Česko,1916,Průměrný věk matek při narození 1. dítěte,
Česko,1916,Naděje dožití mužů při narození,
Česko,1916,Naděje dožití žen při narození,
Česko,1916,Úhrnná rozvodovost (%),
Česko,1916,Průměrná délka trvání manželství při rozvodu,
Česko,1916,Tabulková prvosňatečnost mužů (%),
Česko,1916,Tabulková prvosňatečnost žen (%),
Česko,1916,Průměrný věk mužů při prvním sňatku,
Česko,1916,Průměrný věk žen při prvním sňatku,
Česko,1915,Úhrnná plodnost,
Česko,1915,Hrubá míra reprodukce,
Česko,1915,Čistá míra reprodukce,
Česko,1915,Průměrný věk matek při narození dítěte,
Česko,1915,Průměrný věk matek při narození 1. dítěte,
Česko,1915,Naděje dožití mužů při narození,
Česko,1915,Naděje dožití žen při narození,
Česko,1915,Úhrnná rozvodovost (%),
Česko,1915,Průměrná délka trvání manželství při rozvodu,
Česko,1915,Tabulková prvosňatečnost mužů (%),
Česko,1915,Tabulková prvosňatečnost žen (%),
Česko,1915,Průměrný věk mužů při prvním sňatku,
Česko,1915,Průměrný věk žen při prvním sňatku,
Česko,1914,Úhrnná plodnost,
Česko,1914,Hrubá míra reprodukce,
Česko,1914,Čistá míra reprodukce,
Česko,1914,Průměrný věk matek při narození dítěte,
Česko,1914,Průměrný věk matek při narození 1. dítěte,
Česko,1914,Naděje dožití mužů při narození,
Česko,1914,Naděje dožití žen při narození,
Česko,1914,Úhrnná rozvodovost (%),
Česko,1914,Průměrná délka trvání manželství při rozvodu,
Česko,1914,Tabulková prvosňatečnost mužů (%),
Česko,1914,Tabulková prvosňatečnost žen (%),
Česko,1914,Průměrný věk mužů při prvním sňatku,
Česko,1914,Průměrný věk žen při prvním sňatku,
Česko,1913,Úhrnná plodnost,
Česko,1913,Hrubá míra reprodukce,
Česko,1913,Čistá míra reprodukce,
Česko,1913,Průměrný věk matek při narození dítěte,
Česko,1913,Průměrný věk matek při narození 1. dítěte,
Česko,1913,Naděje dožití mužů při narození,
Česko,1913,Naděje dožití žen při narození,
Česko,1913,Úhrnná rozvodovost (%),
Česko,1913,Průměrná délka trvání manželství při rozvodu,
Česko,1913,Tabulková prvosňatečnost mužů (%),
Česko,1913,Tabulková prvosňatečnost žen (%),
Česko,1913,Průměrný věk mužů při prvním sňatku,
Česko,1913,Průměrný věk žen při prvním sňatku,
Česko,1912,Úhrnná plodnost,
Česko,1912,Hrubá míra reprodukce,
Česko,1912,Čistá míra reprodukce,
Česko,1912,Průměrný věk matek při narození dítěte,
