Území;Institucionální sektor ;Právní forma;Ukazatel;Odvětví ekonomické činnosti;Roky;value
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Těžba a dobývání;2015;3.7
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2022;5.24
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2021;5.4
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2020;4.85
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2019;5.89
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2018;5.86
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2017;5.85
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2016;6.26
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2015;6.98
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2022;3.11
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2021;6.61
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2020;4.25
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2019;5.07
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2018;5.09
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2017;6.05
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2016;5.04
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2015;4.62
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2022;7.29
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2021;7.95
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2020;7.42
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2019;8.1
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2018;6.61
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2017;8.41
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2016;8.5
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2015;11.26
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Stavebnictví;2022;7.21
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Stavebnictví;2021;7.06
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Stavebnictví;2020;6.4
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Stavebnictví;2019;7.68
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Stavebnictví;2018;7.48
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Stavebnictví;2017;7.24
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Stavebnictví;2016;7.28
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Stavebnictví;2015;9.1
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2022;6.08
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2021;6.95
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2020;5.99
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2019;7.55
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2018;7.7
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2017;10.65
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2016;9.82
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2015;11.85
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Doprava a skladování;2022;7.03
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Doprava a skladování;2021;7.72
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Doprava a skladování;2020;5.95
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Doprava a skladování;2019;8.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Doprava a skladování;2018;8.05
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Doprava a skladování;2017;8.49
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Doprava a skladování;2016;8.13
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Doprava a skladování;2015;8.61
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2022;7.87
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2021;7.61
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2020;7.62
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2019;9.8
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2018;10.69
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2017;13.05
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2016;13.61
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2015;12.23
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2022;8.27
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2021;8.3
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2020;6.7
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2019;8.15
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2018;8.5
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2017;9.15
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2016;8.95
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2015;9.3
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2022;6.24
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2021;7.51
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2020;5.4
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2019;4.8
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2018;6.56
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2017;5.62
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2016;7.51
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2015;9.26
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2022;20.95
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2021;10.5
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2020;10.2
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2019;10.6
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2018;9.08
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2017;9.3
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2016;10.11
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2015;13.04
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2022;6.35
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2021;6.83
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2020;6.9
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2019;8.67
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2018;10.2
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2017;10.29
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2016;10.2
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2015;12.77
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2022;11.22
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2021;9.46
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2020;7.98
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2019;7.91
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2018;7.69
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2017;8.6
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2016;7.66
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2015;8.62
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Vzdělávání;2022;6.36
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Vzdělávání;2021;6.24
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Vzdělávání;2020;5.76
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Vzdělávání;2019;6.11
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Vzdělávání;2018;6.83
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Vzdělávání;2017;6.81
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Vzdělávání;2016;7.42
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Vzdělávání;2015;8.38
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2022;3.32
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2021;3.6
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2020;3.12
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2019;3.79
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2018;4.94
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2017;4.19
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2016;6.25
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2015;8.26
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2022;6.97
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2021;7.75
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2020;6.82
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2019;8.72
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2018;8.69
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2017;9.06
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2016;8.6
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2015;9.76
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Osobní služby ;2022;7.29
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Osobní služby ;2021;8.4
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Osobní služby ;2020;10.04
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Osobní služby ;2019;11.06
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Osobní služby ;2018;15.46
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Osobní služby ;2017;10.95
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Osobní služby ;2016;11.71
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků - zaměstnavatelů (%);Osobní služby ;2015;14.28
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Celkem;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Celkem;2021;10846.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Celkem;2020;9873.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Celkem;2019;9482.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Celkem;2018;9410.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Celkem;2017;9723.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Celkem;2016;11163.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Celkem;2015;10050.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Těžba a dobývání;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Těžba a dobývání;2021;8.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Těžba a dobývání;2020;6.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Těžba a dobývání;2019;6.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Těžba a dobývání;2018;1.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Těžba a dobývání;2017;7.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Těžba a dobývání;2016;4.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Těžba a dobývání;2015;2.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Zpracovatelský průmysl;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Zpracovatelský průmysl;2021;1083.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Zpracovatelský průmysl;2020;914.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Zpracovatelský průmysl;2019;893.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Zpracovatelský průmysl;2018;831.0
