Území;Institucionální sektor ;Ukazatel;Odvětví ekonomické činnosti;Roky;value
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2021;7.1
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2020;6.08
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2019;7.85
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2018;7.81
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2017;10.63
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2016;10.09
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2015;12.57
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Doprava a skladování;2022;6.83
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Doprava a skladování;2021;7.41
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Doprava a skladování;2020;5.72
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Doprava a skladování;2019;7.5
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Doprava a skladování;2018;7.71
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Doprava a skladování;2017;8.18
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Doprava a skladování;2016;8.49
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Doprava a skladování;2015;10.54
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2022;7.94
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2021;7.8
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2020;7.92
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2019;10.22
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2018;10.56
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2017;12.95
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2016;13.23
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2015;14.51
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2022;8.37
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2021;8.41
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2020;6.75
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2019;8.3
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2018;8.63
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2017;9.36
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2016;9.3
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2015;10.26
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2022;7.6
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2021;8.21
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2020;5.92
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2019;6.71
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2018;8.02
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2017;7.66
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2016;11.31
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2015;14.08
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2022;20.69
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2021;10.63
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2020;10.11
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2019;10.52
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2018;9.23
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2017;9.52
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2016;10.44
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2015;13.35
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2022;6.63
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2021;7.15
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2020;7.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2019;8.61
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2018;9.69
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2017;10.2
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2016;10.59
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2015;13.65
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2022;11.03
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2021;9.45
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2020;7.78
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2019;8.27
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2018;7.89
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2017;8.52
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2016;8.28
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Administrativní a podpůrné činnosti;2015;9.53
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Vzdělávání;2022;7.08
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Vzdělávání;2021;7.16
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Vzdělávání;2020;6.13
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Vzdělávání;2019;7.15
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Vzdělávání;2018;7.26
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Vzdělávání;2017;8.2
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Vzdělávání;2016;8.97
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Vzdělávání;2015;11.42
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2022;2.98
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2021;3.25
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2020;2.71
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2019;3.22
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2018;3.7
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2017;3.33
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2016;4.23
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Zdravotní a sociální péče;2015;5.22
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2022;7.98
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2021;8.93
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2020;7.47
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2019;9.56
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2018;9.93
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2017;11.26
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2016;10.91
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Kulturní, zábavní a rekreační činnosti;2015;13.76
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Osobní služby ;2022;8.83
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Osobní služby ;2021;9.3
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Osobní služby ;2020;10.12
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Osobní služby ;2019;11.86
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Osobní služby ;2018;16.28
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Osobní služby ;2017;9.8
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Osobní služby ;2016;12.98
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra vzniků podniků - zaměstnavatelů (%);Osobní služby ;2015;18.64
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Celkem;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Celkem;2021;17701.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Celkem;2020;17070.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Celkem;2019;17869.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Celkem;2018;19287.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Celkem;2017;19814.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Celkem;2016;23342.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Celkem;2015;21389.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Těžba a dobývání;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Těžba a dobývání;2021;9.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Těžba a dobývání;2020;8.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Těžba a dobývání;2019;6.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Těžba a dobývání;2018;5.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Těžba a dobývání;2017;9.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Těžba a dobývání;2016;6.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Těžba a dobývání;2015;3.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Zpracovatelský průmysl;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Zpracovatelský průmysl;2021;2045.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Zpracovatelský průmysl;2020;1835.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Zpracovatelský průmysl;2019;2031.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Zpracovatelský průmysl;2018;2252.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Zpracovatelský průmysl;2017;2233.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Zpracovatelský průmysl;2016;2429.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Zpracovatelský průmysl;2015;2375.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2021;80.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2020;67.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2019;63.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2018;73.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2017;80.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2016;73.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2015;70.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2021;217.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2020;173.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2019;210.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2018;185.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2017;176.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2016;211.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2015;186.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Stavebnictví;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Stavebnictví;2021;1999.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Stavebnictví;2020;1907.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Stavebnictví;2019;2019.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Stavebnictví;2018;2004.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Stavebnictví;2017;2177.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Stavebnictví;2016;2435.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Stavebnictví;2015;2346.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2021;3690.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2020;3758.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2019;4045.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2018;4506.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2017;4837.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2016;5930.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2015;5459.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Doprava a skladování;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Doprava a skladování;2021;933.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Doprava a skladování;2020;885.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Doprava a skladování;2019;945.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Doprava a skladování;2018;966.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Doprava a skladování;2017;872.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Doprava a skladování;2016;918.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Doprava a skladování;2015;866.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Ubytování, stravování a pohostinství;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Ubytování, stravování a pohostinství;2021;1824.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Ubytování, stravování a pohostinství;2020;2055.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Ubytování, stravování a pohostinství;2019;2210.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Ubytování, stravování a pohostinství;2018;2379.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Ubytování, stravování a pohostinství;2017;2589.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Ubytování, stravování a pohostinství;2016;3425.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Ubytování, stravování a pohostinství;2015;2550.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Informační a komunikační činnosti;2022;
